p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,target,experimental_characteristics
41.2,35.800837194881,24.077556570495368,16.65562707362994,13.949156158608446,5.819047898083419,11.217984891647916,24.74580160834224,29.816442975483305,25.025622785773944,19.733944729407977,24.422645214701905,28.47033265492525,25.024752293341695,18.372350691358307,15.716331172702018,13.036103712382777,4.232399427130625,9.434873210152565,21.33944036971657,27.100982002751802,26.4593867783898,23.67260207338183,22.372317980277334,20.85329058661371,17.134362267552707,12.938133780639319,10.653059216245575,9.0464344062827,6.594123979801694,4.940851436110455,5.58428567803111,1,Mammalian
59.4,55.90730769454069,46.22054418481842,32.47991578916086,17.546292099332067,4.181234460405965,5.798134372632452,11.778160141185714,14.53858703100056,15.36067354487775,14.992696014389676,13.250429860473528,9.764709074041884,4.844928170162915,1.2614494597066759,5.12669076630838,7.256721022610695,7.101011810538378,6.371560122725517,7.909223086714903,10.607935488780504,11.696058776183444,9.827763395948516,5.22161151525062,3.615174565912733,9.867751732901295,15.142003915566674,17.59310165357176,16.902360631879567,13.902043820093875,10.288282178943543,7.875277748357987,1,Mammalian
38.5,37.33447528979323,34.02517665643591,29.097783012182123,23.315266664932263,17.532538365066763,12.53718796625644,8.908343543734905,6.907194419739278,6.394563271377157,6.870708130002974,7.663871811514275,8.073814128396718,7.495978042421338,5.564302853841142,2.305351194856371,2.435159132377185,7.1957520233412735,11.615583111399186,14.734186827676574,15.79532756703717,14.354654367821247,10.389557937097479,4.36510409857717,3.2296540446188056,10.652004599241003,17.10862664853647,21.432438262466896,22.828041808556335,20.959465179705887,16.017752151753072,8.710835432704108,1,Mammalian
29.2,30.323721569403343,32.380403498917914,33.03201231322997,30.919843451989696,26.099334395729713,19.656905644845228,13.030884779306135,7.244212545780317,2.3960608634681173,2.0615047572667287,6.217025710950997,9.462982078509857,10.808017946741584,9.586864808963346,6.0056729785854275,3.2526911934581197,7.718841734818447,12.80047470286399,15.959571796089302,16.500633416181422,14.471020573419647,10.354771090863107,4.736550333592123,1.9497139768589231,9.08477177927208,15.9940482063487,21.53038314220866,24.41279066290965,23.637515041984404,18.918634622971652,11.037599079550533,1,Mammalian
46.8,43.920965874737966,36.043722031783474,25.29887164474057,15.027396460563837,10.359613569878567,12.558953655764572,15.192152179647207,16.224223885531302,16.028528585861572,14.75311370389932,11.97792510964588,7.591233003435399,3.4210943730525125,5.718487811584242,8.971192532101528,9.231467922275415,5.866017352894996,1.6469768446153668,8.538557096785109,15.099600689340958,18.546621036299687,17.589510604710895,12.33667610622341,5.839054659116967,10.336746566393199,19.199946538063255,25.648864116334746,27.999867787670727,25.90837643290723,19.992647529830595,11.667810108588101,1,Mammalian
35.5,34.95815955345109,33.22741060548601,30.128056942139082,25.682966936545277,20.29591803024173,14.704730475962943,9.742784224649805,6.083429577236464,4.329251791905708,4.897965829315572,6.658080647060732,8.154774579037635,8.396395455496076,6.823720854177695,3.497294743396879,2.3086792761230397,7.275861272445165,11.978030093503097,15.12810702137408,16.022630097016588,14.39205589719079,10.377099339423841,4.471352077280245,2.816360164965515,10.14204151137334,16.72962632500081,21.435521200134392,23.318666035508603,21.819075618713036,16.9504884274036,9.414959829586598,1,Mammalian
45.89999999999999,43.51268973577031,36.946438376293266,27.8304118819923,18.444478932235302,11.370792560092195,8.742423266177653,9.129400748077918,9.670640998431383,9.770526373748668,9.570821810670557,9.09648688424813,8.456387433528464,7.771395882609313,6.635274826525253,4.396649474941219,3.4713109915419595,8.708907022518625,15.36725080186753,20.682561042181216,22.71101335921437,20.3960189405762,14.298744781550784,9.001929501584554,13.754224902896496,21.490944041264243,25.78314905604397,24.766603343362608,18.699213370887463,9.68907937673058,4.578859006895446,9.932243093147644,1,Mammalian
37.7,37.18504027968866,35.36492448462657,31.722457385641974,26.08616671483626,18.957703324424923,11.388142785904618,4.557468250109967,1.9497800387212891,6.205582164637999,10.282492628444418,13.825216299848535,16.002180567837886,15.879529978883742,13.304565285401445,10.113736153167965,11.042191811411357,16.066549733588246,20.56070280247397,22.021614818186844,19.66687598338327,13.9678851773982,6.472572273502191,3.873696029092521,10.088526046980503,14.955799996498053,17.587959786410494,18.248214638094876,17.3636434037993,15.139578885517953,11.625755329492483,7.218548394190061,1,Mammalian
55.3,51.845948362082204,42.27121414858564,28.70643309825404,14.017155694161207,1.979485104718796,9.34013319107848,15.2476459791399,18.0981803259999,19.075175671241237,18.82998325848436,17.141720889138263,13.664944157019928,8.80515386536767,4.493463034844147,5.0639428743493236,7.5610845782863745,8.976583709088919,10.08159905716591,11.86828501515188,13.51996860198923,13.30010686908315,10.096415061621926,4.023996957580883,4.367593031360667,12.315020311526784,18.510589534415715,21.536472369586132,20.986640903974997,17.455844269612747,12.206913011052373,6.64135445330491,1,Mammalian
47.1,44.9884178057038,39.00379804427677,30.138345278574764,19.85811360162327,9.902573961355948,3.509781209943513,7.123761313136226,11.349753063549255,14.460647377762895,16.82410731405699,18.15374909472758,17.67188488477732,14.984836573459246,11.095074195943619,9.669039634413757,12.924782396620843,16.672682335319536,17.84107244858385,15.581709244606666,10.619788702019497,5.354212489504481,5.002438777899385,6.925417415260732,6.378330925599139,5.713343549465322,10.741826406453999,17.87146665913041,23.123578804516033,24.239575305348996,20.356788088069223,12.287524343662708,1,Mammalian
